FID	Area_WHS	Area_SSSI	Area_SPA	Area_SAC	Area_RAMSA	Area_NR	Area_NNR	Area_MPAdi	Area_MCA	Area_LNR	Area_COUNE	Area_CNTRY	Area_BIOSP	Area_BIOGE	Count_WW	Count_Air	Count_Bus	Count_Hotel	Sum_Rating	Count_CarPark	Count_TourOp	Count_train	Mean_Wild	Dist_Motorway	Dist_A_road	Dist_B_road	Dist_min_road	Area_NP	Area_PA	Dist_road	Count_Inf	Dist_Coast	Mean_Nat	Dist_Air	Dist_Bus	Dist_CarPark	Dist_Hotel	Dist_TourOp	Dist_Train	Pop_dens	Pop	PDist	PDist.1	
90	89	0	0.038258466	0	0	0	0	0	0	0	0	0	0	0	0	16	0	28	24	4.7	0	0	0	37.39672664	0	0	0	0	0	0.038258466	0	52	0	78.1621576	36071.00599	0	7390.170473	0	3859.059941	4547.995416	61.12125406	4310.641479	45141.71331	45141.71331
91	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	130.689847	1111.78609	2657.202665	3749.172242	1111.78609	0	0	1111.78609	0	0	231.5453278	17283.42831	1867.162475	18585.03019	1099.614032	3698.296019	207357.2563	0	0	8045.227627	8045.227627
92	91	0	0.376298229	0	83.23310163	0	0	0	0	0	0	0	0	0	0	114	0	24	18	21.8	0	0	0	39.57672174	0	3390.277528	0	0	0	83.60768875	0	42	0	96.08845902	32226.56009	0	2611.592588	0	3317.858755	7089.27997	16.30650365	252.3010101	0	0
93	92	0	0.091986628	0	0.023916699	0	0	0	0	0	0	0	0	0	0	2	0	9	6	4.4	0	0	0	59.51794375	0	0	2720.65062	0	54.99149691	55.03119818	0	15	46075.23513	143.544875	41788.07085	0	12730.04529	0	17911.79665	20063.03907	6.978248062	697.8248062	62214.97762	62214.97762
94	93	0	0.134391666	0	5.126245455	0	0	0	0	0.081047727	0	0	0	0	0	6	0	37	7	4.3	0	0	0	81.3130978	0	0	0	0	0	5.244218058	0	44	0	176.570698	41076.30928	0	15067.05088	0	27120.23921	229485.9676	0.617700219	30.002285	3755.696677	3755.696677
95	94	0	0.346408218	11.9406154	99.65359079	0	0	0	99.70916856	0	0	0	0	0	0	2	0	0	0	0	0	0	0	174.5265487	14515.2811	21007.59176	18965.24363	14515.2811	0	100	14515.2811	0	0	234.6208426	46751.17764	18522.31326	18576.74431	562.6747846	25415.25054	42414.69971	0	0	0	0
96	95	0	0.574204671	0.555608635	0	0.534628244	0	0	0	0	0	0	0	0	0	121	0	16	7	8.2	2	0	0	46.98484459	0	0	374.2139104	0	0	0.589023502	0	26	0	114.4872258	11441.45022	0	0	0	14066.82187	360.7027408	0	0	37225.31494	37225.31494
97	96	0	2.029994927	0.687080854	0	0.687631032	0	0	0	0	0	0	0.16253057	0	0	131	0	155	71	52	0	0	0	35.58349394	0	0	0	0	0	2.196977117	0	223	0	77.10849984	15861.77596	0	293.1298483	0	3156.944072	4333.675254	45.27302877	4318.458374	5704.10915	5704.10915
98	97	0	4.181368473	4.18136827	0	0	0	0	2.326367005	0	0	0	0	0	0	25	0	20	15	0	0	0	0	54.79241218	0	0	0	0	0	6.507735376	0	35	0	129.5750269	8885.73994	0	5711.434494	0	11445.9202	54650.7997	8.374699262	422.2793808	13890.30073	13890.30073
99	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	25	41	4.5	0	0	0	84.57460905	0	0	0	0	0	0	0	66	0	191.7520442	57606.27385	0	2927.705636	0	5689.3137	34997.08666	5.731435781	526.6669235	6591.157114	6591.157114
100	99	0	8.408787388	0	5.020335027	0	0	0	0	9.081623682	0	0	0	0	0	37	0	43	29	12.4	0	0	1	76.88144202	0	0	2179.024354	0	0	17.49191378	0	78	0	163.9606618	78373.65147	0	47.94232689	0	4737.545583	0	8.272761111	689.7772942	5913.742748	5913.742748
101	100	0	0.960241855	0.958854221	0.776914184	0.95360023	0	0	0	0	0	0	0	0	0	2	0	23	7	9.4	0	0	0	61.22300625	0	0	0	0	0	0.962005427	0	30	10108.21391	139.1978937	43553.92026	0	9715.271668	0	27298.3586	5549.360495	11.67687355	1167.687355	39149.63319	39149.63319
102	101	0	6.819115708	18.45991487	0	0	0	0	53.81189218	0	0	0	0	0	0	16	0	15	3	0	0	0	0	72.61494261	0	0	0	0	0	60.57411899	0	18	0	163.1693488	83502.68245	0	49746.63708	0	3935.325932	270697.7347	1.093891791	48.48862839	25250.15901	25250.15901
103	102	0	12.85225689	0	60.56645508	0	0	0	48.05435314	0	0	0	0	100	0	12	0	3	5	0	0	0	0	105.7303709	0	1119.024354	0	0	0	100	0	8	0	212.3913	47786.54489	0	33940.52037	0	11543.58283	40615.09136	1.276325401	64.30366421	118.7887383	118.7887383
104	103	0	23.16729343	84.97081278	23.47540121	0	0	22.91953433	0	0	0	0	0	0	0	23	0	10	34	26.4	0	0	0	94.67920625	0	0	0	0	96.23436996	96.24127115	0	44	34533.15317	212.5435313	44755.96849	0	5416.08383	0	8891.391274	29436.80442	2.0866819	208.66819	60022.19956	60022.19956
105	104	0	0.052810144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	55.66073257	0	7199.340152	0	0	0	0.052810144	0	7	16596.95049	127.5187408	92764.26295	0	9864.686166	0	30012.05181	16668.52388	50.20110174	1100.499115	79459.81522	79459.81522
106	105	0	0.115920459	0	0.098779939	0	0	0	0	0	0	0	0	0	0	5	0	16	6	0	0	0	0	60.31708125	0	0	0	0	0	0.214700398	0	21	30157.67201	131.7056625	27382.13527	0	4750.933011	0	11794.64755	11013.97783	18.94190773	1894.190773	77328.0034	77328.0034
107	106	0	0.201113763	0	0	0	0	0	0	0	0	0	0	0	0	7	0	11	9	0	0	0	0	98.78699039	0	13927.47163	0	0	0	0.201113763	0	20	0	213.970433	39664.04298	0	36875.98809	0	2907.557047	118835.3955	1.028500292	53.73134613	14267.91088	14267.91088
108	107	0	5.399887834	0.521142924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.5670625	0	7140.169947	9716.404699	0	0	5.399887846	0	0	7296.213917	201.2845312	90301.14201	7193.797032	7987.022232	3196.220262	8625.862033	7939.031937	1.387856483	138.7856483	28966.81434	28966.81434
109	108	0	0.622410546	0	0	0	0	0	0	0	0	0	0	0	0	10	0	26	4	8.2	0	0	1	38.91473125	0	0	0	0	0	0.622410546	0	33	7255.664889	91.50375625	9250.510448	0	3864.561333	0	1626.374483	0	38.43109619	3843.109619	66458.33016	66458.33016
110	109	0	94.35699489	94.35314542	95.39739508	0.840938958	0	94.89185585	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	124.0638563	0	1992.991307	0	412.975646	100	100	0	0	42863.51614	237.8307563	46388.30713	1.97719575	25547.9274	277.8148665	1792.972585	5783.131718	4.426531029	442.6531029	50065.18914	50065.18914
111	110	0	20.39469953	24.58832938	0.398799389	0	0.456651916	6.563742264	9.323241467	0	0	0	0	0	0	67	0	32	9	4.1	0	0	0	76.17353404	0	0	0	0	0	41.97925788	0	41	0	172.9478371	90843.60101	0	58958.19636	0	13935.32593	279195.3671	3.291514733	232.8466301	31518.5398	31518.5398
112	111	0	10.08099993	0	0	0	0	0	0	0	0	0	0	52.00594185	0	2	0	0	0	0	0	0	0	147.0260901	0	6965.087393	18502.86016	0	0	52.00594185	0	0	0	204.6281629	93098.48483	12361.91341	15799.25168	75.74849347	16071.75858	15569.48178	1.470730756	143.6303234	15054.4457	15054.4457
113	112	0	18.5495467	0	0	0	0	9.008259922	0	0	0	0	0	100	0	9	0	0	1	0	0	1	0	78.14625	0	0	3646.133486	0	0	100	0	2	2201.884007	151.707675	50618.8144	3220.625125	17837.00295	0	0	24154.04654	6.856201935	685.6201935	112618.2282	112618.2282
114	113	0	2.363142052	0.327994028	0	0.329548955	0	0	0	0	0	0	0.730461347	0	0	108	0	51	26	29.7	1	0	1	33.02741405	0	0	1101.975646	0	0	2.401122671	0	81	0	78.93145723	51204.89703	0	0	0	10792.63349	0	0	0	16736.74145	16736.74145
115	114	0	12.01007289	0.667518799	0.625797495	0	0	0	0	0	0	0	0	100	0	2	0	0	0	0	0	0	0	148.2188625	2510.338732	2510.338732	10495.97565	3066.78609	0	100	2510.338732	0	2556.07878	207.5850688	68814.57374	2698.375743	27220.20043	1101.037032	9942.092464	20714.19465	2.138155117	213.8155117	14776.97269	14776.97269
116	115	0	39.21499772	55.72279975	31.54979316	0	0	0	0	0	0	0	0	0	0	2	0	5	1	0	0	0	0	111.3984938	0	0	5859.788559	3903.844864	0	59.61843145	0	6	2603.213913	199.4630938	80394.87514	0	22687.83251	0	20529.415	39351.4714	1.297931967	129.7931967	9506.321272	9506.321272
117	116	0	2.820297484	0	0	0	0	0	0	3.812938018	0	0	0	0	0	104	0	57	25	4.3	11	0	2	58.21935222	0	0	0	0	0	6.56986681	0	97	0	143.2530939	21508.49182	0	0	0	9811.505323	0	46.99955119	3490.384155	46527.79504	46527.79504
118	117	0	2.688623546	0.077299775	0	0.076817153	0	0	0	0	0.071831828	0	0	0	0	122	0	76	57	31.5	0	0	0	36.0889779	0	0	0	0	0	2.761957821	0	130	0	82.53682566	24671.06721	0	5317.473438	0	621.5346534	11389.23813	61.59618726	3455.670105	12935.48002	12935.48002
119	118	0	42.72753893	41.93941382	42.02739516	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	119.3407625	0	0	6508.184695	0	33.38949175	49.89208393	0	1	37780.47332	237.946825	76370.64996	0	17048.67875	2649.933903	23115.05749	8360.302253	1.540711021	154.0711021	66335.07362	66335.07362
120	119	0	8.231733809	0	2.377954325	0	0	0	0	0	0	0	0	0	0	6	0	11	8	0	0	0	0	82.12763125	0	1776.39364	0	0	0	8.858726823	0	16	45418.43558	184.97965	66498.82041	0	11275.47835	0	9089.173414	10782.32017	0.62578373	62.57837296	64360.68107	64360.68107
121	120	0	1.303873171	0.057419424	1.253091491	0.057031308	0	0	96.70399308	0	0	0	0	0	0	6	0	2	0	0	0	0	0	70.82751044	0	40892.15571	1690.157492	0	0	98.00768566	0	2	0	180.2292812	4492.676135	0	18935.90268	1561.364357	20504.83401	76388.6032	0	0	20650.19334	20650.19334
122	121	0	0.374844084	0	0	0	0	0	0	0	0	0	0	0.454774856	0	4	0	11	1	0	1	0	0	57.773475	0	0	1893.024354	0	0	0.82961894	0	13	10520.21391	123.7887188	66377.03327	0	0	0	8833.050316	8924.803216	17.44044067	1744.044067	116150.0518	116150.0518
123	122	0	0.908299021	0.052299849	12.92660982	0	0	0	0	9.381461199	0	0	0	0	0	9	0	30	13	9	0	0	0	105.3569303	0	0	0	0	0	13.309732	0	42	0	190.137264	71541.34051	0	26051.39994	0	24853.26693	53300.70428	0.433627652	30.41345644	109.3071396	109.3071396
124	123	0	5.733920711	0	5.733920403	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	117.5732313	1643.78609	4004.78609	8036.662312	1643.78609	0	5.733920557	1643.78609	1	8791.359962	210.0767938	86048.20619	4808.024145	9133.137232	0	12702.25762	128.765591	3.134269257	313.4269257	40743.57712	40743.57712
125	124	0	0.013804139	0	0	0	0	0	0	0	0	0	0	19.14375642	0	12	0	8	16	9	0	0	0	40.79428999	0	1585.975646	0	0	0	19.15672321	0	25	0	87.87740948	80294.97194	0	23768.33034	0	22470.97747	42273.70809	17.37666817	335.5101929	135681.075	135681.075
126	125	0	83.45161829	61.7005047	61.80816736	61.69892641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.6517063	0	6119.544013	9875.975646	0	0	83.5726539	0	0	7057.86788	246.6713813	34101.9602	6793.296815	32425.32756	5842.486813	9303.783051	7738.905209	1.866559525	186.6559525	16513.63138	16513.63138
127	126	0	8.491784209	0	11.56832231	0	0	0	0	0	0	0	0	0	0	9	0	4	4	4.5	0	0	0	84.9286625	0	0	0	0	100	100	0	8	48542.38801	211.446325	52137.55767	0	1513.89782	0	3770.294164	31100.91533	2.742699203	274.2699203	67238.13364	67238.13364
128	127	0	4.143602258	0.479714023	15.70646515	0	0	0	0	0	0	0	0	0	0	7	0	12	0	0	0	0	0	83.93887697	0	0	0	0	0	16.18805592	0	14	0	203.0961276	55218.42792	0	25089.61878	2144.185619	13311.97969	243176.8097	5.648339479	147.9221039	770.3800504	770.3800504
129	128	0	44.08894558	92.48241778	92.48241778	92.49493224	0	33.35134855	0	0	0	0	0	0	0	9	0	7	7	8.7	0	0	0	54.52327204	0	1603.67465	0	0	0	92.5146951	0	14	0	139.5754356	91529.55996	0	3148.627569	0	1156.409111	3082.19922	83.51781323	846.4902039	124071.8335	124071.8335
130	129	0	0.307630029	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	3.9	0	0	0	44.73080569	0	0	0	0	0	0.307630029	0	4	0	94.24466572	46061.37954	0	4190.569636	0	6159.244365	5017.943526	0	0	37039.00562	37039.00562
131	130	0	4.3784802	0	0	0	0	0	0	0	0.575360125	0	0	0	0	35	0	173	18	21.2	1	0	3	44.04071875	0	0	0	0	0	4.953840325	0	196	12817.12367	111.4529375	11533.95596	0	0	0	4215.222068	0	169.4806525	16948.06525	59866.44954	59866.44954
132	131	0	2.637216432	0	0	0	0	0	0	0	0.746359057	0	0	0	0	37	0	81	8	8.3	2	0	0	59.57665	0	0	0	0	0	3.383575489	0	91	7967.384243	133.1281938	20958.52343	0	0	0	4105.400299	1057.870114	71.3787207	7137.87207	61053.58289	61053.58289
133	132	0	4.90995796	0	4.346676417	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	78.138	0	0	0	0	0	4.909957925	0	4	10097.78609	191.0610938	10404.07302	2238.91954	4937.117531	0	9252.918519	9460.330009	6.619500046	661.9500046	15884.51859	15884.51859
134	133	0	3.718422721	0	4.134736084	0	0	0	0	0	0	0	0	0	0	11	0	73	20	12.6	1	0	0	44.3432375	0	0	0	0	0	4.985848622	0	93	9950.21391	105.3223	21904.11524	0	0	0	2032.529213	3138.218499	31.41481293	3141.481293	23896.45094	23896.45094
135	134	0	0.756867607	0.756867626	2.340433931	0	0	0	2.201458586	0	0	0	0	0	0	17	0	0	0	0	0	0	0	163.0345212	2162.975646	3263.975646	6252.975646	2162.975646	0	4.044208118	2162.975646	0	0	213.7388393	8896.868367	3007.285656	27277.50593	3088.863469	13649.96483	198957.915	0	0	3573.483299	3573.483299
136	135	0	0	0	99.58607178	0	0	0	83.75713876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.76731794	0	63.37133193	8246.987718	0	0	99.58607178	0	1	0	172.9857397	10335.95702	0	13124.01191	3778.754144	45604.40061	84543.13552	0	0	0	0
137	136	0	17.57050949	0	1.082100457	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	103.9989625	0	2316.272599	10302.78609	0	0	18.48270267	0	1	31509.59435	216.16855	69868.11759	2443.663488	4605.890129	0	7695.771721	12008.08644	4.954959869	495.4959869	50753.99257	50753.99257
138	137	0	44.61191174	73.19587435	45.55629786	0	0	76.71401081	0	0	0	0	0	0	0	63	0	5	6	8.5	0	0	0	101.8019563	0	3917.632822	1913.155507	0	100	100	0	11	39620.74685	218.6015188	40212.2899	0	18601.12537	0	3798.402568	2980.541385	7.606930389	760.6930389	47254.77273	47254.77273
139	138	0	3.78346307	6.462195268	3.50185814	3.774018468	0	0	0	0	0	0	0	0	0	10	0	53	15	4	0	0	0	67.39049968	0	0	0	0	0	6.48097853	0	68	0	182.5352174	10641.56627	0	18254.82394	0	33417.33966	93395.8282	5.261683589	174.3103371	5602.961294	5602.961294
140	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.3828125	652.7860896	2078.084986	652.7860896	1149.78609	0	0	652.7860896	0	0	246.8984375	34717.62455	2085.598078	17517.69123	1913.480068	32678.79423	224645.1588	0	0	9116.348804	9116.348804
141	140	0	1.752428533	0	0	0	0	0	0	0	0	0	0	0	0	14	0	31	18	13.8	0	0	0	53.37191875	0	0	0	0	0	1.752428533	0	53	8170.779933	120.2028813	24292.0568	0	5698.254257	0	7182.834062	5166.775671	24.50613281	2450.613281	25160.24437	25160.24437
142	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	7	4	0	0	0	40.99004375	0	0	0	0	0	0	0	15	16179.72833	92.55208125	32395.07728	0	9485.734766	0	6874.848029	2717.728075	22.52684387	2252.684387	47683.81906	47683.81906
143	142	0	0	0	83.24677547	0	0	0	83.33236654	0	0	0	0	0	0	70	0	2	11	4.9	0	0	0	91.71289362	0	8480.024354	0	0	0	84.21294889	0	13	0	191.8674555	27606.27385	0	30867.92588	0	24655.67142	63090.90734	1.742199765	25.52322388	0	0
144	143	0	3.762535366	3.751420907	65.05150925	3.723473372	0	0	0	0	0	0	0	0	0	14	0	9	15	0	0	0	0	40.42357589	0	6422.975646	0	0	0	65.22438498	0	25	0	86.84719006	25990.80622	0	6384.185595	0	7546.8287	4687.765833	7.784595181	264.1945643	301.516071	301.516071
145	144	0	5.923994815	0	40.6762127	0	0	0	34.53601648	0	0	0	0	0	0	3	0	0	0	0	0	0	0	90.36933424	0	3644.674003	0	0	0	41.05551594	0	0	0	143.2088917	75860.73677	2992.468338	5832.208634	131.7767629	3857.811625	5811.932992	0.501349163	17.39185143	1528.17528	1528.17528
146	145	0	0.200857028	11.71971142	0.200857048	0	0	0	11.59570451	0	0	0	0	0	0	0	0	4	1	0	0	0	0	50.4827363	0	0	16075.78609	0	0	11.72612006	0	5	0	100.3190065	16054.72136	0	34915.00233	0	14012.11108	14361.01184	0	0	32319.53807	32319.53807
147	146	0	7.14369057	0.628808486	51.04174041	0	0	0	12.51646422	11.69706806	0	0	0	0	0	10	0	7	4	0	0	0	0	83.95535675	0	6932.806186	0	0	0	61.03981583	0	11	0	178.8028657	35706.29597	0	23754.93029	0	10639.79185	43141.99302	5.709122293	244.5981636	0	0
148	147	0	52.12765359	51.98594456	51.98801191	52.05654913	0	23.5754933	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	96.68405	0	0	4612.21391	3069.86415	0	62.34305371	0	2	16597.78609	219.0912375	40541.13704	17182.24156	27010.32839	6392.782821	0	0	2.31657629	231.657629	28838.59663	28838.59663
149	148	0	3.203814031	1.856087605	1.856088048	1.82929603	0	0	0	0	0	0	0	0	0	12	1	54	18	25.2	0	0	1	53.33827009	0	0	0	0	0	3.221544576	0	59	0	129.6640312	86.49352718	0	18520.93013	0	550.021956	0	4.011049395	387.7437935	45834.58573	45834.58573
150	149	0	31.22933315	31.2285131	0.600937084	0	0	0	0	0	0	0	0	0	0	8	0	14	13	12.8	0	0	0	70.58550625	0	0	0	0	8.286709266	35.95435971	0	31	29950.21391	163.0643438	34141.74897	0	9346.161813	0	3392.104909	12388.12205	5.490739441	549.0739441	39023.80057	39023.80057
151	150	0	36.5396064	0	38.45247279	0	0	0	0	12.94669948	0	0	0	100	0	9	0	27	6	0	0	0	0	95.57417008	0	0	17739.44036	0	0	100	0	33	0	193.0226802	91365.40252	0	2186.267558	0	2952.072769	1901.947876	0.739818362	64.64799976	4313.794591	4313.794591
152	151	0	12.26139874	12.26140524	12.0893257	12.27246982	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	72.8947588	0	379.4258728	1151.024354	0	0	12.29323207	0	6	0	210.6305164	9735.684439	0	29619.44372	102.7392848	14085.57648	99508.44005	7.003182342	83.12071419	16656.61203	16656.61203
153	152	0	8.138010669	4.588348427	30.00025001	0	0	0	32.33809697	0	0	0	0	0	0	7	0	3	0	0	0	0	0	132.3954259	0	101.0672599	820.975646	0	0	40.49526226	0	3	0	233.2578013	7627.094483	0	10021.29754	112.0316649	4477.603844	85263.95356	2.920909147	159.1071663	108.5381149	108.5381149
154	153	0	1.104089744	0	0.894389577	0	0	0	0	0	0	0	0	100	0	31	0	14	26	24.6	0	1	0	106.8402149	0	0	0	0	0	100	0	41	0	192.9471119	64501.6332	0	24672.43502	0	0	22926.17206	1.471342489	131.0078144	5887.932376	5887.932376
155	154	0	0.208009015	0	0	0	0	0	0	0	0	0	0	0	0	12	0	3	8	0	0	0	0	87.56003125	0	1382.121157	0	0	0	0.208009015	0	11	1689.470591	159.8137187	56763.6378	0	3357.963462	0	15504.44106	10363.49472	2.161978035	216.1978035	21122.17059	21122.17059
156	155	0	11.57865073	9.724709059	28.58310001	12.16495889	0	0	0	0	0	0	0	0	0	88	0	29	20	12.3	0	1	0	43.66859805	0	0	0	0	0	42.75706697	0	48	0	95.71163454	14454.62121	0	2695.439718	0	0	1701.477015	18.62844561	1002.432983	2513.44027	2513.44027
157	156	0	17.27145093	65.69068936	5.271882589	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	107.9138938	0	3430.629878	7390.847089	0	0	65.69068792	0	0	3456.945426	186.2763812	78916.19818	4341.957284	4918.724925	1406.275535	5516.499739	5741.847181	1.556445141	155.6445141	10541.9014	10541.9014
158	157	0	0.000155824	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	84.05078125	0	667.2730466	0	0	0	0.000155824	0	0	1772.975646	147.1647625	64128.38422	672.0135176	11695.99354	632.6122204	5749.916346	13359.88413	1.557055817	155.7055817	11196.53241	11196.53241
159	158	0	2.936627816	0	1.823539814	0	0	0	0	0	0	0	0	0	0	4	0	13	10	14.2	0	1	0	70.0011375	0	0	0	0	13.50697171	17.60216097	0	24	27017.23822	162.1696937	41801.13274	0	5569.554359	0	0	7755.588303	6.167588425	616.7588425	35626.35172	35626.35172
160	159	0	0.451121218	18.03714875	0	0	0	0	97.88856238	0	0	0	0	0	0	110	0	0	0	0	0	0	0	95.44545455	250.2139104	4466.00016	915.2139104	250.2139104	0	99.40111427	250.2139104	0	0	137.5955213	54002.94956	1082.005338	9438.878596	551.1008058	76.5199059	35239.09438	0	0	57261.49107	57261.49107
161	160	0	7.172594985	6.871425564	12.28566428	6.914790946	0	0	0	0	0	0	0	0	0	14	0	84	16	0	0	0	0	38.19769616	0	0	0	0	0	12.85182879	0	101	0	86.49336916	11079.14086	0	1754.456676	0	12822.07819	4918.110543	48.32468132	4226.729431	1703.048762	1703.048762
162	161	0	12.048091	11.41374324	0.63454796	0	0	0	0	0	0	0	0	99.3631876	0	2	0	27	10	8.1	0	0	1	73.50730625	0	0	0	0	0	99.3631876	0	39	32364.08203	154.4053187	40526.96804	0	6849.013992	0	24959.10423	0	16.80064575	1680.064575	113659.8908	113659.8908
163	162	0	6.065488358	5.105729467	5.105729497	5.086632713	0	0	0	0	0	0	0	0	0	24	0	1	2	0	0	0	0	86.87568376	0	2007.024354	0	0	0	6.075908534	0	3	0	193.6714149	43418.60571	0	26612.22508	0	32422.50736	233534.2305	1.020942434	27.38934541	14925.43693	14925.43693
164	163	0	0.607379089	0	0.605076624	0	0	0	0	0	0	0	0	0	0	64	0	11	22	20.9	0	0	0	72.42758778	0	0	0	0	0	0.607379102	0	34	0	150.9245711	48546.39889	0	12409.68573	0	16045.47643	23141.99302	2.107729176	110.1129408	16870.96384	16870.96384
165	164	0	1.873006457	0	0	0	0	0	0	4.641474674	0	0	0	0	0	123	0	103	34	25.8	5	0	0	52.36815186	0	0	0	0	0	6.514481131	0	142	0	123.5030281	29516.9543	0	0	0	19245.77921	3730.47986	37.36549138	1668.188385	36694.15397	36694.15397
166	165	0	13.30107895	43.15724474	43.15768332	43.0570001	0	0	0	0	0	0	0	0	0	22	0	48	12	13.6	0	1	1	34.72323283	0	309.7860896	0	0	0	43.56268959	0	63	0	97.1625	99319.6456	0	513.4559955	0	0	0	474.68135	8320.082214	114960.2632	114960.2632
167	166	0	0.464548457	0	0.292683877	0	0	0	0	0	0	0	0	0	0	8	0	17	19	0	0	0	0	36.68335625	0	0	0	0	0	0.562120313	0	33	17680.22378	78.31774375	58007.49604	0	1997.782221	0	17828.16239	14063.15214	23.16946152	2316.946152	30931.61329	30931.61329
168	167	0	5.989034143	5.989033682	34.44817111	0	0	5.801144546	52.35136161	0	0	0	0	0	0	6	0	0	0	0	0	0	0	170.4496712	6095.294017	7332.834269	10262.54807	6095.294017	0	58.35414657	6095.294017	0	0	240.4996622	12406.51508	6075.684322	18145.4806	6259.121707	6281.201557	113893.3053	4.002870761	14.73223352	22478.41618	22478.41618
169	168	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	81.6317375	0	1841.033335	3348.21391	0	0	100	0	0	26714.7314	162.5767063	27640.14975	2138.300109	21716.08465	2328.616465	16707.22185	7720.680805	8.921169968	892.1169968	102004.5932	102004.5932
170	169	0	9.52252174	0	44.94936379	0	0	0	10.96252637	0	0	0	0	0	0	12	0	0	2	0	0	0	0	101.0872137	0	650.024354	0	0	0	50.20473579	0	2	0	183.9469034	59944.44815	1229.916959	9619.113418	0	5681.380099	9735.08018	0.937422289	49.87727594	0	0
171	170	0	3.505962882	34.18169701	7.360730089	0	0	0	79.28921108	0	0	0	0	0	0	19	0	0	0	0	0	0	0	177.6781874	7954.78609	11610.97311	29115.85942	7954.78609	0	98.03335015	7954.78609	0	0	200.4060396	19629.88607	7980.831617	11752.25988	7384.535556	54463.14575	100182.072	21.96625648	72.44571686	3809.868686	3809.868686
172	171	0	0.421562563	0.421562548	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	73.13001266	105.975646	1669.975646	105.975646	288.975646	0	0.421562556	105.975646	0	0	134.7839323	21332.4845	464.9730177	24343.02126	386.7784441	27662.86088	27600.04456	0	0	36672.36586	36672.36586
173	172	0	11.162096	0	11.2410098	0	0	0	0	14.94032121	0	0	0	100	0	10	0	11	11	3.8	0	1	0	102.9386739	0	0	12642.13438	0	0	100	0	23	0	197.8161874	82688.74183	0	12127.05434	0	0	9136.541103	1.300037262	110.7515898	5426.196412	5426.196412
174	173	0	0.283093129	0	0.539480325	0	0	0	0	0	0	0	0	0	0	4	0	16	9	0	0	0	0	44.77025625	0	0	0	0	0	0.560193823	0	25	29946.47166	95.712875	69714.81197	0	10339.74401	0	21222.32224	16304.88912	13.33298553	1333.298553	41587.46355	41587.46355
175	174	0	7.270703395	0.830571051	1.48042885	0.033487059	0	0	0	0	0	0	0	0	0	4	0	3	3	4.4	0	0	0	101.5869688	0	0	0	0	45.57405814	49.06169703	0	6	29694.56434	217.5616563	35545.37879	0	20104.36066	0	3801.571943	3338.517731	4.553212471	455.3212471	37024.71906	37024.71906
176	175	0	0.129937677	0	86.72668094	0	0	0	7.034299146	0	0	0	0	36.45907925	0	13	0	0	4	4.1	0	0	0	102.4729665	0	9976.339147	0	0	0	100	0	4	0	227.2116082	42152.5175	8717.056876	36960.34178	0	12344.49549	45066.8991	0.799173343	10.44860649	0	0
177	176	0	1.71205443	1.320169504	41.73902	0	0	0	93.9592862	0	0	0	0	92.36551611	0	4	0	0	0	0	0	0	0	121.3237732	0	3435.093161	6589.210417	0	0	100	0	0	0	209.6322356	48495.56275	3486.277423	19815.4896	281.3359588	16841.68829	43061.3089	0	0	428.6018344	428.6018344
178	177	0	37.01494438	99.7418121	19.9177115	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	124.6829	0	1271.036196	7371.327372	0	100	100	0	0	44000.79423	250.4281812	48346.86398	2332.995473	4770.018395	1413.8213	7263.043392	29003.89134	5.042116966	504.2116966	53345.86024	53345.86024
179	178	0	0	0	82.07881711	0	0	0	90.16477323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.6343049	1237.49499	6033.753104	1317.975646	1237.49499	0	90.17256512	1237.49499	0	0	216.6578118	12120.60347	2765.939774	29375.08154	4032.201183	13709.68788	80581.06279	0	0	0	0
