"FID"	"Area_WHS"	"Area_SSSI"	"Area_SPA"	"Area_SAC"	"Area_RAMSA"	"Area_NR"	"Area_NNR"	"Area_MPAdi"	"Area_MCA"	"Area_LNR"	"Area_COUNE"	"Area_CNTRY"	"Area_BIOSP"	"Area_BIOGE"	"Count_WW"	"Count_Air"	"Count_Bus"	"Count_Hotel"	"Sum_Rating"	"Count_CarPark"	"Count_TourOp"	"Count_train"	"Mean_Wild"	"Dist_Motorway"	"Dist_A_road"	"Dist_B_road"	"Dist_min_road"	"Longitude"	"Latitude"	"Area_NP"	"Area_PA"	"Dist_road"	"Count_Inf"	"Dist_Coast"	"Mean_Nat"	"Dist_Air"	"Dist_Bus"	"Dist_CarPark"	"Dist_Hotel"	"Dist_TourOp"	"Dist_Train"	"Pop_dens"	"Pop"	"Dist_MCA"	"Dist_MPA"	"Area_SAC_L"	"Dist_MSAC"	"Records"	"Species"
73	0	0.883322597	0	0.89581617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.67184222	0	2329.975646	541.2815811	0	-3.156189223	57.72842365	0	0.89583739	0	0	0	128.1785564	50898.65191	1024.034695	3487.819043	1253.559082	1165.647823	6176.954274	0	0	120644.4174	9050.128968	0.65646365	7254.666972	0	0
74	0	3.152914369	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	5	0	0	0	0	83.30445569	0	0	0	0	-5.188137392	55.98550865	0	3.152914369	0	15	0	160.1001507	40952.91446	0	10729.54488	0	22019.79801	15063.41557	3.11635365	292.1108856	18187.89175	1660.031636	0	27327.84865	0	0
75	0	20.09691872	19.85091692	0	0.604563754	0	0	0	9.623044724	0	0	0	32.17399602	0	30	0	51	12	20.6	1	0	0	54.92174665	0	0	0	0	-4.946645545	54.9127743	0	44.73238912	0	73	0	125.6051418	63222.42843	0	0	0	22492.01386	36.68759749	85.55423373	7743.631493	0	11147.04703	0	98399.05744	493	162
76	34.44230983	0.002520605	34.71890074	34.44231338	0	0	0.002555898	0	6.21346062	0	0	0	0	0	0	0	0	0	0	0	0	0	182	64834.37692	65090.22001	77707.4548	64834.37692	-8.570629099	57.92301026	0	34.71890074	64834.37692	0	0	256	80309.47604	64850.61913	72638.83671	64847.27862	64874.23424	178172.8999	0	0	0	25359.64616	0.001804068	85824.77032	0	0
77	0	0	0	0	0	0	0	42.92125257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.19736842	151.5781695	6703.024354	1077.110391	151.5781695	-5.26485141	54.99451006	0	42.92125258	151.5781695	0	0	154.5657895	49552.83334	1655.024076	11118.64926	1846.629053	40969.85111	11222.88424	0	0	6812.757445	2492.276399	0	82587.90431	0	0
78	0	0.891996106	2.668803292	58.11997932	0	0	0	0	0	0	0	0	0	0	1	0	8	10	9.3	0	0	0	128.1432374	0	0	2972.21391	0	-5.966745216	57.31170813	0	61.68077873	0	19	0	188.7895694	80003.27384	0	2951.333498	0	3562.430058	10029.0535	1.777632344	68.86555099	6993.559941	7696.546035	0	915.4100319	329	122
79	0	33.89183083	1.534563928	32.47859556	0	0	29.72462914	0	0	0	0	0	9.713418563	0	5	0	0	1	0	0	0	0	144.8224437	3545.996992	4422.21391	22979.71663	3545.996992	-5.130444181	57.24544748	0	71.65400476	3545.996992	1	10375.97565	227.2030625	66314.6614	4771.116527	3865.997174	0	23286.63874	18673.57434	1.99490097	199.490097	10689.38365	11532.40565	32.47859556	17358.27469	1	1
80	0	0.145139241	0	0.414049552	0	0	0	0	0	0	0	0	0	0	14	0	20	12	21.5	0	0	0	53.4020875	0	0	0	0	-2.778809087	55.75473235	0	0.557889109	0	32	19510.28262	124.5815313	35661.03676	0	10967.88505	0	17547.23818	1980.387714	4.049996338	404.9996338	28781.22559	57440.65864	0.414049552	39871.40641	2	1
81	0	15.56023151	0	56.78292857	0	0	0	0	0	0	0	0	0	0	9	0	6	2	0	1	0	0	100.9809866	0	0	2105.957351	0	-6.152571665	57.48555151	0	57.89013974	0	9	0	202.2901684	67606.27385	0	0	0	6240.578454	26327.95832	10.42651073	597.5583572	19815.61424	25456.63113	14.33124197	795.05886	18	13
82	0	49.48363672	3.352582431	49.46590027	3.333406397	0	42.80830203	0	0	0	42.70288667	0	100	0	6	0	18	8	10.4	0	0	0	106.7277938	0	0	15476.0785	0	-5.328304759	57.59991422	0	100	0	26	6171.360562	201.2716813	71336.18152	0	7220.200429	0	15022.01844	8099.407016	1.945512867	194.5512867	6404.984918	17788.73681	49.46590027	21367.79308	124	65
83	0	10.78836238	10.32336175	0	0	0	0	0	0	0	0	0	0	0	24	0	28	20	12.7	1	0	0	59.69166171	0	0	0	0	-2.923310552	55.12472394	0	10.78848324	0	49	10208.78311	136.740224	89902.44605	0	0	0	21915.44489	9627.098828	11.48314073	1062.281677	89098.19133	116253.4053	0	88835.95727	8	7
84	0	7.208332373	0	7.509261838	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	73.20504375	0	4133.659937	1422.646463	0	-4.797085703	55.00620755	0	100	0	0	8393.178314	163.9556625	50880.26201	1758.365989	4943.589659	734.9602201	11686.38038	5060.807196	3.66357132	366.357132	8358.421745	18019.40165	7.509261838	94088.5203	9	8
85	0	0.068659055	23.16787801	99.93134111	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	204.4835165	11220.21391	12264.21391	15083.78609	11220.21391	-6.361253909	57.83837289	0	100	11220.21391	0	0	253.5054945	36922.67032	12298.22045	33967.74637	11785.31305	20728.34569	63056.81943	0	0	17957.43211	9617.00216	0	0	0	0
86	0	25.14872968	43.85721303	25.38984532	0	0	9.221579261	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	106.9228375	0	2736.767056	2905.78609	0	-3.957033986	56.99966375	100	100	0	0	49026.10116	223.8678875	55545.37879	3907.220032	15376.8851	176.3180548	2956.783019	3895.785657	1.505587463	150.5587463	76274.136	85013.63545	25.38984532	56361.55085	5	5
87	0	1.205423371	0	0	0	0	0	0	0	0	0	2.050597345	28.84001918	0	169	0	21	18	21.3	0	0	0	44.64268049	0	0	704.024354	0	-4.822366155	55.36520487	0	29.64064631	0	39	0	102.0429557	13797.33127	0	7988.60556	0	25880.18809	3641.802806	3.645994523	105.221283	34621.09311	14953.39255	0	63350.01547	1831	263
88	0	0.852172078	30.6535543	0.179180028	0.184574634	0	0	0	0	0	0	0	0	0	52	0	16	17	21.7	0	0	0	67.95044514	0	0	7719.78609	0	-3.013955659	58.62773731	0	30.66562865	0	33	0	181.02699	13945.51163	0	24191.38801	0	15998.68818	15640.5056	6.535398592	149.2324333	85217.97565	10175.24377	0.179180028	41654.24358	258	109
89	0	0.038258466	0	0	0	0	0	0	0	0	0	0	0	0	16	0	28	24	4.7	0	0	0	37.39672664	0	0	0	0	-2.309437447	56.83491636	0	0.038258466	0	52	0	78.1621576	36071.00599	0	7390.170473	0	3859.059941	4547.995416	61.12125406	4310.641479	93567.71045	20528.76462	0	45141.71331	0	0
90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	130.689847	1111.78609	2657.202665	3749.172242	1111.78609	-1.081539008	60.06537626	0	0	1111.78609	0	0	231.5453278	17283.42831	1867.162475	18585.03019	1099.614032	3698.296019	207357.2563	0	0	12275.50115	2179.571379	0	8045.227627	0	0
91	0	0.376298229	0	83.23310163	0	0	0	0	0	0	0	0	0	0	114	0	24	18	21.8	0	0	0	39.57672174	0	3390.277528	0	0	-3.492273871	57.72478496	0	83.60768875	0	42	0	96.08845902	32226.56009	0	2611.592588	0	3317.858755	7089.27997	16.30650365	252.3010101	110326.2391	23920.18989	0	0	305	111
92	0	0.091986628	0	0.023916699	0	0	0	0	0	0	0	0	0	0	2	0	9	6	4.4	0	0	0	59.51794375	0	0	2720.65062	0	-2.974254071	57.19084567	54.99149691	55.03119818	0	15	46075.23513	143.544875	41788.07085	0	12730.04529	0	17911.79665	20063.03907	6.978248062	697.8248062	138045.1509	49930.87209	0.023916699	62214.97762	15	14
93	0	0.134391666	0	5.126245455	0	0	0	0	0.081047727	0	0	0	0	0	6	0	37	7	4.3	0	0	0	81.3130978	0	0	0	0	-1.43485027	60.42649025	0	5.244218058	0	44	0	176.570698	41076.30928	0	15067.05088	0	27120.23921	229485.9676	0.617700219	30.002285	0	20173.5379	0	3755.696677	4	3
94	0	0.346408218	11.9406154	99.65359079	0	0	0	99.70916856	0	0	0	0	0	0	2	0	0	0	0	0	0	0	174.5265487	14515.2811	21007.59176	18965.24363	14515.2811	-6.606050436	57.10999063	0	100	14515.2811	0	0	234.6208426	46751.17764	18522.31326	18576.74431	562.6747846	25415.25054	42414.69971	0	0	42781.1268	0	0	0	0	0
95	0	0.574204671	0.555608635	0	0.534628244	0	0	0	0	0	0	0	0	0	121	0	16	7	8.2	2	0	0	46.98484459	0	0	374.2139104	0	-3.10504156	56.02179227	0	0.589023502	0	26	0	114.4872258	11441.45022	0	0	0	14066.82187	360.7027408	0	0	52221.88752	67189.19394	0	37225.31494	143	63
96	0	2.029994927	0.687080854	0	0.687631032	0	0	0	0	0	0	0.16253057	0	0	131	0	155	71	52	0	0	0	35.58349394	0	0	0	0	-2.789739308	56.29375441	0	2.196977117	0	223	0	77.10849984	15861.77596	0	293.1298483	0	3156.944072	4333.675254	45.27302877	4318.458374	41820.81313	37722.47448	0	5704.10915	471	155
97	0	4.181368473	4.18136827	0	0	0	0	2.326367005	0	0	0	0	0	0	25	0	20	15	0	0	0	0	54.79241218	0	0	0	0	-3.027170391	59.0767002	0	6.507735376	0	35	0	129.5750269	8885.73994	0	5711.434494	0	11445.9202	54650.7997	8.374699262	422.2793808	97581.14691	10.7916605	0	13890.30073	118	89
98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	25	41	4.5	0	0	0	84.57460905	0	0	0	0	-6.318889398	57.47995632	0	0	0	66	0	191.7520442	57606.27385	0	2927.705636	0	5689.3137	34997.08666	5.731435781	526.6669235	18329.60555	18461.87369	0	6591.157114	170	73
99	0	8.408787388	0	5.020335027	0	0	0	0	9.081623682	0	0	0	0	0	37	0	43	29	12.4	0	0	1	76.88144202	0	0	2179.024354	0	-5.387496007	56.42969928	0	17.49191378	0	78	0	163.9606618	78373.65147	0	47.94232689	0	4737.545583	0	8.272761111	689.7772942	0	792.4819944	5.020335027	5913.742748	366	154
100	0	0.960241855	0.958854221	0.776914184	0.95360023	0	0	0	0	0	0	0	0	0	2	0	23	7	9.4	0	0	0	61.22300625	0	0	0	0	-3.920170589	56.28138146	0	0.962005427	0	30	10108.21391	139.1978937	43553.92026	0	9715.271668	0	27298.3586	5549.360495	11.67687355	1167.687355	56729.11665	55352.16803	0.776914184	39149.63319	15	11
101	0	6.819115708	18.45991487	0	0	0	0	53.81189218	0	0	0	0	0	0	16	0	15	3	0	0	0	0	72.61494261	0	0	0	0	-0.880806887	60.69236974	0	60.57411899	0	18	0	163.1693488	83502.68245	0	49746.63708	0	3935.325932	270697.7347	1.093891791	48.48862839	26969.52471	0	0	25250.15901	92	59
102	0	12.85225689	0	60.56645508	0	0	0	48.05435314	0	0	0	0	100	0	12	0	3	5	0	0	0	0	105.7303709	0	1119.024354	0	0	-5.689572432	57.85957487	0	100	0	8	0	212.3913	47786.54489	0	33940.52037	0	11543.58283	40615.09136	1.276325401	64.30366421	27813.33791	0	12.49689535	118.7887383	28	26
103	0	23.16729343	84.97081278	23.47540121	0	0	22.91953433	0	0	0	0	0	0	0	23	0	10	34	26.4	0	0	0	94.67920625	0	0	0	0	-2.969551515	57.01121109	96.23436996	96.24127115	0	44	34533.15317	212.5435313	44755.96849	0	5416.08383	0	8891.391274	29436.80442	2.0866819	208.66819	118806.1241	60582.40941	23.47540121	60022.19956	22	13
104	0	0.052810144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	55.66073257	0	7199.340152	0	0	-2.766517791	55.12581096	0	0.052810144	0	7	16596.95049	127.5187408	92764.26295	0	9864.686166	0	30012.05181	16668.52388	50.20110174	1100.499115	84742.50604	110966.7788	0	79459.81522	0	0
105	0	0.115920459	0	0.098779939	0	0	0	0	0	0	0	0	0	0	5	0	16	6	0	0	0	0	60.31708125	0	0	0	0	-3.412702408	55.65921954	0	0.214700398	0	21	30157.67201	131.7056625	27382.13527	0	4750.933011	0	11794.64755	11013.97783	18.94190773	1894.190773	69381.17424	93887.47068	0.098779939	77328.0034	3	3
106	0	0.201113763	0	0	0	0	0	0	0	0	0	0	0	0	7	0	11	9	0	0	0	0	98.78699039	0	13927.47163	0	0	-7.083517087	58.17117347	0	0.201113763	0	20	0	213.970433	39664.04298	0	36875.98809	0	2907.557047	118835.3955	1.028500292	53.73134613	1209.876332	36342.02635	0	14267.91088	35	30
107	0	5.399887834	0.521142924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.5670625	0	7140.169947	9716.404699	0	-5.272048377	56.97216504	0	5.399887846	0	0	7296.213917	201.2845312	90301.14201	7193.797032	7987.022232	3196.220262	8625.862033	7939.031937	1.387856483	138.7856483	22410.96536	22958.02504	0	28966.81434	0	0
108	0	0.622410546	0	0	0	0	0	0	0	0	0	0	0	0	10	0	26	4	8.2	0	0	1	38.91473125	0	0	0	0	-4.530148439	55.7311397	0	0.622410546	0	33	7255.664889	91.50375625	9250.510448	0	3864.561333	0	1626.374483	0	38.43109619	3843.109619	17289.28965	27877.07326	0	66458.33016	64	37
109	0	94.35699489	94.35314542	95.39739508	0.840938958	0	94.89185585	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	124.0638563	0	1992.991307	0	412.975646	-3.796841523	57.09191566	100	100	0	0	42863.51614	237.8307563	46388.30713	1.97719575	25547.9274	277.8148665	1792.972585	5783.131718	4.426531029	442.6531029	90126.70222	74604.45237	95.39739508	50065.18914	139	57
110	0	20.39469953	24.58832938	0.398799389	0	0.456651916	6.563742264	9.323241467	0	0	0	0	0	0	67	0	32	9	4.1	0	0	0	76.17353404	0	0	0	0	-0.877678979	60.78213363	0	41.97925788	0	41	0	172.9478371	90843.60101	0	58958.19636	0	13935.32593	279195.3671	3.291514733	232.8466301	35344.65391	0	0.397262876	31518.5398	323	142
111	0	10.08099993	0	0	0	0	0	0	0	0	0	0	52.00594185	0	2	0	0	0	0	0	0	0	147.0260901	0	6965.087393	18502.86016	0	-5.444533298	57.05742626	0	52.00594185	0	0	0	204.6281629	93098.48483	12361.91341	15799.25168	75.74849347	16071.75858	15569.48178	1.470730756	143.6303234	12163.53109	12647.78609	0	15054.4457	0	0
112	0	18.5495467	0	0	0	0	9.008259922	0	0	0	0	0	100	0	9	0	0	1	0	0	1	0	78.14625	0	0	3646.133486	0	-4.328467785	55.01608307	0	100	0	2	2201.884007	151.707675	50618.8144	3220.625125	17837.00295	0	0	24154.04654	6.856201935	685.6201935	37983.53246	48019.40165	0	112618.2282	56	22
113	0	2.363142052	0.327994028	0	0.329548955	0	0	0	0	0	0	0.730461347	0	0	108	0	51	26	29.7	1	0	1	33.02741405	0	0	1101.975646	0	-2.462977986	56.02596056	0	2.401122671	0	81	0	78.93145723	51204.89703	0	0	0	10792.63349	0	0	0	9317.017502	31534.31233	0	16736.74145	2339	285
114	0	12.01007289	0.667518799	0.625797495	0	0	0	0	0	0	0	0	100	0	2	0	0	0	0	0	0	0	148.2188625	2510.338732	2510.338732	10495.97565	3066.78609	-5.344808649	57.77925385	0	100	2510.338732	0	2556.07878	207.5850688	68814.57374	2698.375743	27220.20043	1101.037032	9942.092464	20714.19465	2.138155117	213.8155117	21043.96383	2571.43897	0.625797495	14776.97269	0	0
115	0	39.21499772	55.72279975	31.54979316	0	0	0	0	0	0	0	0	0	0	2	0	5	1	0	0	0	0	111.3984938	0	0	5859.788559	3903.844864	-4.88414362	58.32978852	0	59.61843145	0	6	2603.213913	199.4630938	80394.87514	0	22687.83251	0	20529.415	39351.4714	1.297931967	129.7931967	2763.718813	34157.611	31.54979316	9506.321272	5	4
116	0	2.820297484	0	0	0	0	0	0	3.812938018	0	0	0	0	0	104	0	57	25	4.3	11	0	2	58.21935222	0	0	0	0	-4.848226397	55.72417171	0	6.56986681	0	97	0	143.2530939	21508.49182	0	0	0	9811.505323	0	46.99955119	3490.384155	0	14814.9857	0	46527.79504	234	131
117	0	2.688623546	0.077299775	0	0.076817153	0	0	0	0	0.071831828	0	0	0	0	122	0	76	57	31.5	0	0	0	36.0889779	0	0	0	0	-2.787891602	56.20392099	0	2.761957821	0	130	0	82.53682566	24671.06721	0	5317.473438	0	621.5346534	11389.23813	61.59618726	3455.670105	38883.17811	37514.10046	0	12935.48002	448	145
118	0	42.72753893	41.93941382	42.02739516	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	119.3407625	0	0	6508.184695	0	-4.275048651	56.81455993	33.38949175	49.89208393	0	1	37780.47332	237.946825	76370.64996	0	17048.67875	2649.933903	23115.05749	8360.302253	1.540711021	154.0711021	49067.16377	59794.25907	42.02739516	66335.07362	6	6
119	0	8.231733809	0	2.377954325	0	0	0	0	0	0	0	0	0	0	6	0	11	8	0	0	0	0	82.12763125	0	1776.39364	0	0	-4.106330027	56.72766414	0	8.858726823	0	16	45418.43558	184.97965	66498.82041	0	11275.47835	0	9089.173414	10782.32017	0.62578373	62.57837296	55484.48548	64878.34604	2.377954325	64360.68107	3	3
120	0	1.303873171	0.057419424	1.253091491	0.057031308	0	0	96.70399308	0	0	0	0	0	0	6	0	2	0	0	0	0	0	70.82751044	0	40892.15571	1690.157492	0	-7.02681798	56.55393477	0	98.00768566	0	2	0	180.2292812	4492.676135	0	18935.90268	1561.364357	20504.83401	76388.6032	0	0	38877.33567	0	1.142127776	20650.19334	0	0
121	0	0.374844084	0	0	0	0	0	0	0	0	0	0	0.454774856	0	4	0	11	1	0	1	0	0	57.773475	0	0	1893.024354	0	-3.553834511	55.20818367	0	0.82961894	0	13	10520.21391	123.7887188	66377.03327	0	0	0	8833.050316	8924.803216	17.44044067	1744.044067	90817.65618	89130.48457	0	116150.0518	5	5
122	0	0.908299021	0.052299849	12.92660982	0	0	0	0	9.381461199	0	0	0	0	0	9	0	30	13	9	0	0	0	105.3569303	0	0	0	0	-5.062421152	58.4155123	0	13.309732	0	42	0	190.137264	71541.34051	0	26051.39994	0	24853.26693	53300.70428	0.433627652	30.41345644	0	34116.17848	0.728963599	109.3071396	212	136
123	0	5.733920711	0	5.733920403	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	117.5732313	1643.78609	4004.78609	8036.662312	1643.78609	-4.76589311	56.80463811	0	5.733920557	1643.78609	1	8791.359962	210.0767938	86048.20619	4808.024145	9133.137232	0	12702.25762	128.765591	3.134269257	313.4269257	25335.37451	33696.23589	5.733920403	40743.57712	0	0
124	0	0.013804139	0	0	0	0	0	0	0	0	0	0	19.14375642	0	12	0	8	16	9	0	0	0	40.79428999	0	1585.975646	0	0	-4.312979685	54.74671943	0	19.15672321	0	25	0	87.87740948	80294.97194	0	23768.33034	0	22470.97747	42273.70809	17.37666817	335.5101929	40948.49491	54702.56398	0	135681.075	0	0
125	0	83.45161829	61.7005047	61.80816736	61.69892641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.6517063	0	6119.544013	9875.975646	0	-3.685223332	58.26137468	0	83.5726539	0	0	7057.86788	246.6713813	34101.9602	6793.296815	32425.32756	5842.486813	9303.783051	7738.905209	1.866559525	186.6559525	54315.18804	6939.491653	61.80816736	16513.63138	0	0
126	0	8.491784209	0	11.56832231	0	0	0	0	0	0	0	0	0	0	9	0	4	4	4.5	0	0	0	84.9286625	0	0	0	0	-3.136921966	57.09964086	100	100	0	8	48542.38801	211.446325	52137.55767	0	1513.89782	0	3770.294164	31100.91533	2.742699203	274.2699203	125208.2117	60150.89008	11.56832231	67238.13364	5	2
127	0	4.143602258	0.479714023	15.70646515	0	0	0	0	0	0	0	0	0	0	7	0	12	0	0	0	0	0	83.93887697	0	0	0	0	-1.251179214	60.51537457	0	16.18805592	0	14	0	203.0961276	55218.42792	0	25089.61878	2144.185619	13311.97969	243176.8097	5.648339479	147.9221039	1599.034325	6215.597065	0	770.3800504	348	100
128	0	44.08894558	92.48241778	92.48241778	92.49493224	0	33.35134855	0	0	0	0	0	0	0	9	0	7	7	8.7	0	0	0	54.52327204	0	1603.67465	0	0	-3.387390556	54.94058392	0	92.5146951	0	14	0	139.5754356	91529.55996	0	3148.627569	0	1156.409111	3082.19922	83.51781323	846.4902039	97818.20644	108200.5338	2.675038898	124071.8335	8	7
129	0	0.307630029	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	3.9	0	0	0	44.73080569	0	0	0	0	-2.308320588	56.74504681	0	0.307630029	0	4	0	94.24466572	46061.37954	0	4190.569636	0	6159.244365	5017.943526	0	0	91840.78629	22855.74031	0	37039.00562	0	0
130	0	4.3784802	0	0	0	0	0	0	0	0.575360125	0	0	0	0	35	0	173	18	21.2	1	0	3	44.04071875	0	0	0	0	-3.578820698	55.83691722	0	4.953840325	0	196	12817.12367	111.4529375	11533.95596	0	0	0	4215.222068	0	169.4806525	16948.06525	75113.80019	78565.53455	0	59866.44954	212	46
131	0	2.637216432	0	0	0	0	0	0	0	0.746359057	0	0	0	0	37	0	81	8	8.3	2	0	0	59.57665	0	0	0	0	-4.067059138	56.00941731	0	3.383575489	0	91	7967.384243	133.1281938	20958.52343	0	0	0	4105.400299	1057.870114	71.3787207	7137.87207	50372.70386	44344.34616	0	61053.58289	55	40
132	0	4.90995796	0	4.346676417	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	78.138	0	0	0	0	-3.814426091	57.45104894	0	4.909957925	0	4	10097.78609	191.0610938	10404.07302	2238.91954	4937.117531	0	9252.918519	9460.330009	6.619500046	661.9500046	92050.51644	48597.73973	4.346676417	15884.51859	80	59
133	0	3.718422721	0	4.134736084	0	0	0	0	0	0	0	0	0	0	11	0	73	20	12.6	1	0	0	44.3432375	0	0	0	0	-3.446002807	56.55738177	0	4.985848622	0	93	9950.21391	105.3223	21904.11524	0	0	0	2032.529213	3138.218499	31.41481293	3141.481293	89948.054	81061.26889	4.134736084	23896.45094	54	27
134	0	0.756867607	0.756867626	2.340433931	0	0	0	2.201458586	0	0	0	0	0	0	17	0	0	0	0	0	0	0	163.0345212	2162.975646	3263.975646	6252.975646	2162.975646	-1.083534484	59.97572394	0	4.044208118	2162.975646	0	0	213.7388393	8896.868367	3007.285656	27277.50593	3088.863469	13649.96483	198957.915	0	0	18618.63367	0	0	3573.483299	14	7
135	0	0	0	99.58607178	0	0	0	83.75713876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.76731794	0	63.37133193	8246.987718	0	-6.065755683	58.20790669	0	99.58607178	0	1	0	172.9857397	10335.95702	0	13124.01191	3778.754144	45604.40061	84543.13552	0	0	32655.97733	88.58108215	0	0	0	0
136	0	17.57050949	0	1.082100457	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	103.9989625	0	2316.272599	10302.78609	0	-4.421347611	56.54220187	0	18.48270267	0	1	31509.59435	216.16855	69868.11759	2443.663488	4605.890129	0	7695.771721	12008.08644	4.954959869	495.4959869	34329.51965	36626.96006	1.082100457	50753.99257	1	1
137	0	44.61191174	73.19587435	45.55629786	0	0	76.71401081	0	0	0	0	0	0	0	63	0	5	6	8.5	0	0	0	101.8019563	0	3917.632822	1913.155507	0	-3.635852102	57.18396564	100	100	0	11	39620.74685	218.6015188	40212.2899	0	18601.12537	0	3798.402568	2980.541385	7.606930389	760.6930389	100778.1427	60658.34077	45.55629786	47254.77273	706	117
138	0	3.78346307	6.462195268	3.50185814	3.774018468	0	0	0	0	0	0	0	0	0	10	0	53	15	4	0	0	0	67.39049968	0	0	0	0	-7.441358272	57.1664086	0	6.48097853	0	68	0	182.5352174	10641.56627	0	18254.82394	0	33417.33966	93395.8282	5.261683589	174.3103371	1531.770374	6001.297354	3.50185814	5602.961294	146	100
139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.3828125	652.7860896	2078.084986	652.7860896	1149.78609	-1.616468587	60.42713538	0	0	652.7860896	0	0	246.8984375	34717.62455	2085.598078	17517.69123	1913.480068	32678.79423	224645.1588	0	0	9867.224359	28754.00605	0	9116.348804	0	0
140	0	1.752428533	0	0	0	0	0	0	0	0	0	0	0	0	14	0	31	18	13.8	0	0	0	53.37191875	0	0	0	0	-3.593550717	56.19616194	0	1.752428533	0	53	8170.779933	120.2028813	24292.0568	0	5698.254257	0	7182.834062	5166.775671	24.50613281	2450.613281	76975.37366	73857.08533	0	25160.24437	227	57
141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	7	4	0	0	0	40.99004375	0	0	0	0	-2.648090125	57.46244151	0	0	0	15	16179.72833	92.55208125	32395.07728	0	9485.734766	0	6874.848029	2717.728075	22.52684387	2252.684387	157442.409	18712.94467	0	47683.81906	64	27
142	0	0	0	83.24677547	0	0	0	83.33236654	0	0	0	0	0	0	70	0	2	11	4.9	0	0	0	91.71289362	0	8480.024354	0	0	-6.817333243	57.46187648	0	84.21294889	0	13	0	191.8674555	27606.27385	0	30867.92588	0	24655.67142	63090.90734	1.742199765	25.52322388	1699.815698	0	0	0	358	82
143	0	3.762535366	3.751420907	65.05150925	3.723473372	0	0	0	0	0	0	0	0	0	14	0	9	15	0	0	0	0	40.42357589	0	6422.975646	0	0	-3.832432742	57.81016031	0	65.22438498	0	25	0	86.84719006	25990.80622	0	6384.185595	0	7546.8287	4687.765833	7.784595181	264.1945643	83205.89419	30059.86349	0.854830308	301.516071	56	43
144	0	5.923994815	0	40.6762127	0	0	0	34.53601648	0	0	0	0	0	0	3	0	0	0	0	0	0	0	90.36933424	0	3644.674003	0	0	-5.557713235	56.51483555	0	41.05551594	0	0	0	143.2088917	75860.73677	2992.468338	5832.208634	131.7767629	3857.811625	5811.932992	0.501349163	17.39185143	2631.663269	0	5.421841796	1528.17528	291	97
145	0	0.200857028	11.71971142	0.200857048	0	0	0	11.59570451	0	0	0	0	0	0	0	0	4	1	0	0	0	0	50.4827363	0	0	16075.78609	0	-3.173582684	58.26716998	0	11.72612006	0	5	0	100.3190065	16054.72136	0	34915.00233	0	14012.11108	14361.01184	0	0	81692.19068	0	0.098626698	32319.53807	0	0
146	0	7.14369057	0.628808486	51.04174041	0	0	0	12.51646422	11.69706806	0	0	0	0	0	10	0	7	4	0	0	0	0	83.95535675	0	6932.806186	0	0	-5.659536304	55.88248395	0	61.03981583	0	11	0	178.8028657	35706.29597	0	23754.93029	0	10639.79185	43141.99302	5.709122293	244.5981636	0	0	0	0	51	49
147	0	52.12765359	51.98594456	51.98801191	52.05654913	0	23.5754933	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	96.68405	0	0	4612.21391	3069.86415	-3.860261389	58.34878039	0	62.34305371	0	2	16597.78609	219.0912375	40541.13704	17182.24156	27010.32839	6392.782821	0	0	2.31657629	231.657629	40848.78443	20776.70432	51.98801191	28838.59663	34	23
148	0	3.203814031	1.856087605	1.856088048	1.82929603	0	0	0	0	0	0	0	0	0	12	1	54	18	25.2	0	0	1	53.33827009	0	0	0	0	-3.180067839	58.44668059	0	3.221544576	0	59	0	129.6640312	86.49352718	0	18520.93013	0	550.021956	0	4.011049395	387.7437935	76149.23043	79.51518818	1.856088048	45834.58573	39	38
149	0	31.22933315	31.2285131	0.600937084	0	0	0	0	0	0	0	0	0	0	8	0	14	13	12.8	0	0	0	70.58550625	0	0	0	0	-3.452895667	56.73699778	8.286709266	35.95435971	0	31	29950.21391	163.0643438	34141.74897	0	9346.161813	0	3392.104909	12388.12205	5.490739441	549.0739441	95032.05659	81701.2941	0.600937084	39023.80057	1	1
